env_id,N,baseline_reward_mean,baseline_reward_std,shaped_reward_mean,shaped_reward_std,reward_pct_improvement,reward_W,reward_Z,reward_p,reward_r,reward_sig,reward_effect_label,baseline_goal_mean,baseline_goal_std,shaped_goal_mean,shaped_goal_std,goal_pct_improvement,goal_W,goal_Z,goal_p,goal_r,goal_sig,goal_effect_label
MiniGrid-Empty-Random-6x6-v0,3,0.9594,0.0203,0.9594,0.0203,0.0,0.0,0.6745,0.5,0.3894,ns,Medium,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,ns,Negligible
