env_id,N,baseline_reward_mean,baseline_reward_std,shaped_reward_mean,shaped_reward_std,reward_pct_improvement,reward_W,reward_Z,reward_p,reward_r,reward_sig,reward_effect_label,baseline_goal_mean,baseline_goal_std,shaped_goal_mean,shaped_goal_std,goal_pct_improvement,goal_W,goal_Z,goal_p,goal_r,goal_sig,goal_effect_label
MiniGrid-DoorKey-8x8-v0,3,-1.6231,4.137,0.7775,0.0251,147.9,1.0,0.6745,0.5,0.3894,ns,Medium,0.6595,0.5712,0.9868,0.01,49.64,1.0,0.6745,0.5,0.3894,ns,Medium
