env_id,N,baseline_reward_mean,baseline_reward_std,shaped_reward_mean,shaped_reward_std,reward_pct_improvement,reward_W,reward_Z,reward_p,reward_r,reward_sig,reward_effect_label,baseline_goal_mean,baseline_goal_std,shaped_goal_mean,shaped_goal_std,goal_pct_improvement,goal_W,goal_Z,goal_p,goal_r,goal_sig,goal_effect_label
MiniGrid-Empty-Random-6x6-v0,3,0.958,0.021,0.9591,0.0207,0.11,0.0,0.6745,0.5,0.3894,ns,Medium,0.9996,0.0004,0.9999,0.0002,0.03,0.0,0.6745,0.5,0.3894,ns,Medium
