env_id,N,baseline_reward_mean,baseline_reward_std,shaped_reward_mean,shaped_reward_std,reward_pct_improvement,reward_W,reward_Z,reward_p,reward_r,reward_sig,reward_effect_label,baseline_goal_mean,baseline_goal_std,shaped_goal_mean,shaped_goal_std,goal_pct_improvement,goal_W,goal_Z,goal_p,goal_r,goal_sig,goal_effect_label
MiniGrid-DoorKey-6x6-v0,3,0.8462,0.0336,0.8408,0.0454,-0.64,3.0,0.0,1.0,0.0,ns,Negligible,0.9926,0.0079,0.9929,0.0117,0.03,3.0,0.0,1.0,0.0,ns,Negligible
