env_id,N,baseline_reward_mean,baseline_reward_std,shaped_reward_mean,shaped_reward_std,reward_pct_improvement,reward_W,reward_Z,reward_p,reward_r,reward_sig,reward_effect_label,baseline_goal_mean,baseline_goal_std,shaped_goal_mean,shaped_goal_std,goal_pct_improvement,goal_W,goal_Z,goal_p,goal_r,goal_sig,goal_effect_label
MiniGrid-DoorKey-10x10-v0,10,-9.1729,2.4467,-0.3439,3.3934,96.25,1.0,2.8856,0.00390625,0.9125,**,Large,0.0157,0.0497,0.8864,0.3117,5543.99,0.0,2.8856,0.00390625,0.9125,**,Large
