env_id,seed,baseline_mean_reward,rs_ddqn_mean_reward,reward_diff,baseline_goal_rate,rs_ddqn_goal_rate,goal_rate_diff,baseline_eval_episodes,rs_ddqn_eval_episodes
MiniGrid-Empty-Random-8x8-v0,1,0.9387082976903331,0.9390176036342982,0.00030930594396505473,1.0,1.0,0.0,7014,7044
MiniGrid-Empty-Random-8x8-v0,2,0.9562909400255214,0.9594080744713147,0.0031171344457933126,0.9992556358996172,1.0,0.0007443641003828105,9404,9883
MiniGrid-Empty-Random-8x8-v0,3,0.8987630700778644,0.8988194753223656,5.6405244501234186e-05,1.0,1.0,0.0,4495,4498
