global_step,episodic_return,episodic_length,goal_reached,epsilon
17401,0.27578125,206,1,0.7244841666666666
17505,0.6343749999999999,104,1,0.7228375
17547,0.85234375,42,1,0.7221725
17642,0.666015625,95,1,0.7206683333333334
17898,0.0,256,0,0.716615
17962,0.775,64,1,0.7156016666666667
18115,0.46210937499999993,153,1,0.7131791666666667
18199,0.7046874999999999,84,1,0.7118491666666666
18251,0.8171875,52,1,0.7110258333333334
18421,0.40234375,170,1,0.7083341666666667
18454,0.883984375,33,1,0.7078116666666667
18677,0.21601562499999993,223,1,0.7042808333333334
18742,0.771484375,65,1,0.7032516666666666
18894,0.46562499999999996,152,1,0.7008449999999999
19127,0.18085937499999993,233,1,0.6971558333333334
19171,0.8453125,44,1,0.6964591666666666
19219,0.83125,48,1,0.6956991666666666
19307,0.690625,88,1,0.6943058333333334
19394,0.694140625,87,1,0.6929283333333334
19441,0.834765625,47,1,0.6921841666666666
19545,0.6343749999999999,104,1,0.6905375
19584,0.862890625,39,1,0.68992
19735,0.469140625,151,1,0.6875291666666667
19937,0.28984374999999996,202,1,0.6843308333333333
20022,0.701171875,85,1,0.682985
20174,0.46562499999999996,152,1,0.6805783333333333
20245,0.750390625,71,1,0.6794541666666667
20501,0.0,256,0,0.6754008333333333
20757,0.0,256,0,0.6713475
20888,0.539453125,131,1,0.6692733333333334
21111,0.21601562499999993,223,1,0.6657425
21222,0.609765625,111,1,0.663985
21263,0.855859375,41,1,0.6633358333333333
21297,0.88046875,34,1,0.6627974999999999
21553,0.0,256,0,0.6587441666666667
21655,0.64140625,102,1,0.6571291666666667
21742,0.694140625,87,1,0.6557516666666667
21946,0.2828125,204,1,0.6525216666666667
22060,0.5992187499999999,114,1,0.6507166666666666
22107,0.834765625,47,1,0.6499725000000001
22251,0.49375,144,1,0.6476925
22298,0.834765625,47,1,0.6469483333333333
22334,0.8734375,36,1,0.6463783333333333
22387,0.813671875,53,1,0.6455391666666667
22476,0.6871093749999999,89,1,0.64413
22522,0.83828125,46,1,0.6434016666666666
22606,0.7046874999999999,84,1,0.6420716666666666
22814,0.26874999999999993,208,1,0.6387783333333333
23014,0.296875,200,1,0.6356116666666667
23053,0.862890625,39,1,0.6349941666666667
23117,0.775,64,1,0.6339808333333333
23201,0.7046874999999999,84,1,0.6326508333333334
23246,0.841796875,45,1,0.6319383333333333
23272,0.90859375,26,1,0.6315266666666667
23472,0.296875,200,1,0.62836
23728,0.0,256,0,0.6243066666666667
23769,0.855859375,41,1,0.6236575
24025,0.0,256,0,0.6196041666666667
24104,0.7222656249999999,79,1,0.6183533333333333
24360,0.0,256,0,0.6143000000000001
24519,0.441015625,159,1,0.6117825
24625,0.62734375,106,1,0.6101041666666667
24742,0.588671875,117,1,0.6082516666666666
24827,0.701171875,85,1,0.6069058333333334
24962,0.525390625,135,1,0.6047683333333334
25218,0.0,256,0,0.600715
25246,0.9015625,28,1,0.6002716666666666
25479,0.18085937499999993,233,1,0.5965825
25735,0.0,256,0,0.5925291666666667
25776,0.855859375,41,1,0.59188
26032,0.0,256,0,0.5878266666666667
26118,0.69765625,86,1,0.586465
26374,0.0,256,0,0.5824116666666667
26532,0.44453124999999993,158,1,0.5799099999999999
26628,0.6625,96,1,0.57839
26711,0.708203125,83,1,0.5770758333333333
26763,0.8171875,52,1,0.5762525000000001
26819,0.803125,56,1,0.5753658333333334
26872,0.813671875,53,1,0.5745266666666666
27003,0.539453125,131,1,0.5724525
27109,0.62734375,106,1,0.5707741666666667
27300,0.328515625,191,1,0.56775
27458,0.44453124999999993,158,1,0.5652483333333334
27648,0.33203125,190,1,0.5622400000000001
27717,0.757421875,69,1,0.5611475
27973,0.0,256,0,0.5570941666666667
28081,0.6203125,108,1,0.5553841666666667
28331,0.12109375,250,1,0.5514258333333333
28438,0.623828125,107,1,0.5497316666666667
28471,0.883984375,33,1,0.5492091666666667
28690,0.23007812500000002,219,1,0.5457416666666667
28916,0.20546874999999998,226,1,0.5421633333333333
28979,0.778515625,63,1,0.5411658333333333
29129,0.47265625,150,1,0.5387908333333333
29301,0.39531249999999996,172,1,0.5360675
29449,0.47968749999999993,148,1,0.5337241666666667
29634,0.349609375,185,1,0.530795
29851,0.23710937499999996,217,1,0.5273591666666666
29988,0.518359375,137,1,0.52519
30047,0.792578125,59,1,0.5242558333333334
30116,0.757421875,69,1,0.5231633333333333
30193,0.729296875,77,1,0.5219441666666667
30294,0.644921875,101,1,0.5203450000000001
30328,0.88046875,34,1,0.5198066666666668
30430,0.64140625,102,1,0.5181916666666666
30476,0.83828125,46,1,0.5174633333333334
30732,0.0,256,0,0.51341
30795,0.778515625,63,1,0.5124124999999999
30944,0.476171875,149,1,0.5100533333333334
30994,0.82421875,50,1,0.5092616666666667
31040,0.83828125,46,1,0.5085333333333333
31231,0.328515625,191,1,0.5055091666666667
31452,0.22304687499999998,221,1,0.5020100000000001
31536,0.7046874999999999,84,1,0.50068
31615,0.7222656249999999,79,1,0.4994291666666667
31780,0.419921875,165,1,0.4968166666666667
32036,0.0,256,0,0.49276333333333333
32179,0.49726562499999993,143,1,0.4904991666666667
32325,0.48671875,146,1,0.4881875
32365,0.859375,40,1,0.4875541666666666
32451,0.69765625,86,1,0.4861925
32707,0.0,256,0,0.4821391666666667
32753,0.83828125,46,1,0.48141083333333334
32841,0.690625,88,1,0.4800175
32904,0.778515625,63,1,0.47902
32959,0.806640625,55,1,0.4781491666666666
33158,0.300390625,199,1,0.4749983333333333
33266,0.6203125,108,1,0.4732883333333333
33418,0.46562499999999996,152,1,0.47088166666666664
33674,0.0,256,0,0.4668283333333333
33760,0.69765625,86,1,0.4654666666666667
33866,0.62734375,106,1,0.46378833333333336
34122,0.0,256,0,0.459735
34275,0.46210937499999993,153,1,0.4573125
34323,0.83125,48,1,0.4565525
34431,0.6203125,108,1,0.45484250000000004
34533,0.64140625,102,1,0.4532275
34589,0.803125,56,1,0.4523408333333333
34655,0.76796875,66,1,0.45129583333333334
34911,0.0,256,0,0.4472425
34991,0.71875,80,1,0.44597583333333335
35247,0.0,256,0,0.4419225
35265,0.93671875,18,1,0.4416375
35500,0.173828125,235,1,0.4379166666666666
35583,0.708203125,83,1,0.4366025
35642,0.792578125,59,1,0.4356683333333333
35763,0.574609375,121,1,0.4337525
35844,0.715234375,81,1,0.43247
35914,0.75390625,70,1,0.43136166666666664
36157,0.14570312499999993,243,1,0.42751416666666664
36210,0.813671875,53,1,0.426675
36263,0.813671875,53,1,0.4258358333333333
36519,0.0,256,0,0.42178250000000006
36701,0.36015624999999996,182,1,0.4189008333333334
36888,0.34257812499999996,187,1,0.41594
36981,0.673046875,93,1,0.4144675
37150,0.405859375,169,1,0.41179166666666667
37236,0.69765625,86,1,0.41042999999999996
37444,0.26874999999999993,208,1,0.4071366666666667
37596,0.46562499999999996,152,1,0.40473000000000003
37690,0.6695312499999999,94,1,0.4032416666666667
37821,0.539453125,131,1,0.4011675
38029,0.26874999999999993,208,1,0.39787416666666664
38116,0.694140625,87,1,0.3964966666666667
38230,0.5992187499999999,114,1,0.39469166666666666
38381,0.469140625,151,1,0.3923008333333333
38637,0.0,256,0,0.38824749999999997
38751,0.5992187499999999,114,1,0.3864425
38931,0.3671875,180,1,0.3835925
39187,0.0,256,0,0.37953916666666665
39327,0.5078125,140,1,0.3773225
39408,0.715234375,81,1,0.37604000000000004
39492,0.7046874999999999,84,1,0.37471
39671,0.370703125,179,1,0.3718758333333333
39816,0.490234375,145,1,0.36958
40072,0.0,256,0,0.36552666666666667
40249,0.37773437499999996,177,1,0.3627241666666666
40314,0.771484375,65,1,0.361695
40386,0.746875,72,1,0.36055499999999996
40567,0.363671875,181,1,0.3576891666666667
40675,0.6203125,108,1,0.3559791666666666
40755,0.71875,80,1,0.3547125
40912,0.44804687499999996,157,1,0.3522266666666667
41020,0.6203125,108,1,0.3505166666666667
41124,0.6343749999999999,104,1,0.34887
41356,0.18437499999999996,232,1,0.3451966666666667
41457,0.644921875,101,1,0.3435975
41675,0.23359374999999993,218,1,0.34014583333333337
41860,0.349609375,185,1,0.3372166666666667
41959,0.6519531249999999,99,1,0.33564916666666667
42054,0.666015625,95,1,0.334145
42297,0.14570312499999993,243,1,0.3302975
42396,0.6519531249999999,99,1,0.32872999999999997
42482,0.69765625,86,1,0.3273683333333334
42604,0.57109375,122,1,0.3254366666666667
42705,0.644921875,101,1,0.3238375
42875,0.40234375,170,1,0.32114583333333335
43112,0.16679687499999996,237,1,0.3173933333333333
43368,0.0,256,0,0.31334000000000006
43624,0.0,256,0,0.3092866666666667
43799,0.384765625,175,1,0.3065158333333333
43998,0.300390625,199,1,0.303365
44066,0.7609375,68,1,0.3022883333333334
44155,0.6871093749999999,89,1,0.3008791666666667
44256,0.644921875,101,1,0.29928
44512,0.0,256,0,0.29522666666666664
44768,0.0,256,0,0.2911733333333334
45024,0.0,256,0,0.28712000000000004
45085,0.785546875,61,1,0.2861541666666667
45341,0.0,256,0,0.28210083333333336
45538,0.30742187499999996,197,1,0.2789816666666667
45767,0.19492187500000002,229,1,0.27535583333333336
45835,0.7609375,68,1,0.27427916666666663
46074,0.15976562500000002,239,1,0.27049500000000004
46330,0.0,256,0,0.2664416666666667
46415,0.701171875,85,1,0.2650958333333333
46671,0.0,256,0,0.26104250000000007
46927,0.0,256,0,0.2569891666666667
47183,0.0,256,0,0.25293583333333336
47338,0.455078125,155,1,0.2504816666666667
47594,0.0,256,0,0.24642833333333336
47850,0.0,256,0,0.242375
47936,0.69765625,86,1,0.2410133333333333
48046,0.61328125,110,1,0.23927166666666666
48300,0.10703125000000002,254,1,0.23524999999999996
48445,0.490234375,145,1,0.23295416666666668
48493,0.83125,48,1,0.2321941666666667
48622,0.5464843749999999,129,1,0.23015166666666664
48839,0.23710937499999996,217,1,0.22671583333333334
48984,0.490234375,145,1,0.22442000000000006
49072,0.690625,88,1,0.2230266666666667
49328,0.0,256,0,0.21897333333333335
49449,0.574609375,121,1,0.21705750000000001
49647,0.30390624999999993,198,1,0.21392250000000002
49903,0.0,256,0,0.20986916666666666
49984,0.715234375,81,1,0.2085866666666667
50240,0.0,256,0,0.20453333333333334
50483,0.14570312499999993,243,1,0.20068583333333334
50591,0.6203125,108,1,0.19897583333333335
50847,0.0,256,0,0.1949225
50902,0.806640625,55,1,0.19405166666666673
51091,0.335546875,189,1,0.19105916666666667
51338,0.13164062499999996,247,1,0.18714833333333336
51594,0.0,256,0,0.183095
51762,0.40937499999999993,168,1,0.180435
52018,0.0,256,0,0.17638166666666666
52169,0.469140625,151,1,0.17399083333333332
52425,0.0,256,0,0.16993749999999996
52681,0.0,256,0,0.16588416666666672
52937,0.0,256,0,0.16183083333333337
53193,0.0,256,0,0.15777750000000001
53449,0.0,256,0,0.15372416666666666
53571,0.57109375,122,1,0.1517925
53827,0.0,256,0,0.14773916666666664
54083,0.0,256,0,0.1436858333333334
54339,0.0,256,0,0.13963250000000005
54527,0.33906249999999993,188,1,0.1366558333333333
54783,0.0,256,0,0.13260250000000007
55039,0.0,256,0,0.12854916666666671
55295,0.0,256,0,0.12449583333333336
55518,0.21601562499999993,223,1,0.12096499999999999
55774,0.0,256,0,0.11691166666666664
55909,0.525390625,135,1,0.11477416666666673
56165,0.0,256,0,0.11072083333333338
56421,0.0,256,0,0.10666750000000003
56677,0.0,256,0,0.10261416666666667
56727,0.82421875,50,1,0.10182250000000004
56983,0.0,256,0,0.09776916666666668
57239,0.0,256,0,0.09371583333333333
57445,0.27578125,206,1,0.09045416666666672
57572,0.553515625,127,1,0.08844333333333332
57828,0.0,256,0,0.08438999999999997
57917,0.6871093749999999,89,1,0.08298083333333339
58173,0.0,256,0,0.07892750000000004
58429,0.0,256,0,0.07487416666666669
58685,0.0,256,0,0.07082083333333333
58941,0.0,256,0,0.06676749999999998
59197,0.0,256,0,0.06271416666666663
59453,0.0,256,0,0.058660833333333384
59709,0.0,256,0,0.05460750000000003
59965,0.0,256,0,0.05055416666666668
60221,0.0,256,0,0.05
60356,0.525390625,135,1,0.05
60612,0.0,256,0,0.05
60868,0.0,256,0,0.05
61124,0.0,256,0,0.05
61380,0.0,256,0,0.05
61636,0.0,256,0,0.05
61786,0.47265625,150,1,0.05
62042,0.0,256,0,0.05
62298,0.0,256,0,0.05
62554,0.0,256,0,0.05
62744,0.33203125,190,1,0.05
63000,0.0,256,0,0.05
63256,0.0,256,0,0.05
63512,0.0,256,0,0.05
63768,0.0,256,0,0.05
64024,0.0,256,0,0.05
64280,0.0,256,0,0.05
64536,0.0,256,0,0.05
64792,0.0,256,0,0.05
65048,0.0,256,0,0.05
65304,0.0,256,0,0.05
65560,0.0,256,0,0.05
65792,0.18437499999999996,232,1,0.05
66048,0.0,256,0,0.05
66304,0.0,256,0,0.05
66560,0.0,256,0,0.05
66608,0.83125,48,1,0.05
66864,0.0,256,0,0.05
67120,0.0,256,0,0.05
67376,0.0,256,0,0.05
67632,0.0,256,0,0.05
67888,0.0,256,0,0.05
68101,0.25117187499999993,213,1,0.05
68139,0.86640625,38,1,0.05
68395,0.0,256,0,0.05
68651,0.0,256,0,0.05
68907,0.0,256,0,0.05
69163,0.0,256,0,0.05
69419,0.0,256,0,0.05
69675,0.0,256,0,0.05
69931,0.0,256,0,0.05
70187,0.0,256,0,0.05
70443,0.0,256,0,0.05
70699,0.0,256,0,0.05
70955,0.0,256,0,0.05
71211,0.0,256,0,0.05
71467,0.0,256,0,0.05
71723,0.0,256,0,0.05
71979,0.0,256,0,0.05
72235,0.0,256,0,0.05
72491,0.0,256,0,0.05
72747,0.0,256,0,0.05
73003,0.0,256,0,0.05
73081,0.72578125,78,1,0.05
73337,0.0,256,0,0.05
73593,0.0,256,0,0.05
73849,0.0,256,0,0.05
74105,0.0,256,0,0.05
74361,0.0,256,0,0.05
74617,0.0,256,0,0.05
74873,0.0,256,0,0.05
75129,0.0,256,0,0.05
75385,0.0,256,0,0.05
75641,0.0,256,0,0.05
75897,0.0,256,0,0.05
76126,0.19492187500000002,229,1,0.05
76382,0.0,256,0,0.05
76638,0.0,256,0,0.05
76894,0.0,256,0,0.05
77082,0.33906249999999993,188,1,0.05
77338,0.0,256,0,0.05
77594,0.0,256,0,0.05
77850,0.0,256,0,0.05
78106,0.0,256,0,0.05
78362,0.0,256,0,0.05
78618,0.0,256,0,0.05
78838,0.2265625,220,1,0.05
79094,0.0,256,0,0.05
79350,0.0,256,0,0.05
79606,0.0,256,0,0.05
79862,0.0,256,0,0.05
79938,0.7328125,76,1,0.05
80062,0.5640624999999999,124,1,0.05
80260,0.30390624999999993,198,1,0.05
80472,0.25468749999999996,212,1,0.05
80728,0.0,256,0,0.05
80819,0.680078125,91,1,0.05
80990,0.398828125,171,1,0.05
81246,0.0,256,0,0.05
81282,0.8734375,36,1,0.05
81394,0.60625,112,1,0.05
81454,0.7890625,60,1,0.05
81532,0.72578125,78,1,0.05
81553,0.926171875,21,1,0.05
81574,0.926171875,21,1,0.05
81682,0.6203125,108,1,0.05
81746,0.775,64,1,0.05
82002,0.0,256,0,0.05
82258,0.0,256,0,0.05
82412,0.45859375,154,1,0.05
82482,0.75390625,70,1,0.05
82738,0.0,256,0,0.05
82857,0.5816406249999999,119,1,0.05
83113,0.0,256,0,0.05
83369,0.0,256,0,0.05
83625,0.0,256,0,0.05
83881,0.0,256,0,0.05
84042,0.433984375,161,1,0.05
84096,0.81015625,54,1,0.05
84305,0.265234375,209,1,0.05
84561,0.0,256,0,0.05
84817,0.0,256,0,0.05
85073,0.0,256,0,0.05
85329,0.0,256,0,0.05
85363,0.88046875,34,1,0.05
85433,0.75390625,70,1,0.05
85555,0.57109375,122,1,0.05
85811,0.0,256,0,0.05
85838,0.905078125,27,1,0.05
85916,0.72578125,78,1,0.05
86130,0.24765625000000002,214,1,0.05
86206,0.7328125,76,1,0.05
86394,0.33906249999999993,188,1,0.05
86650,0.0,256,0,0.05
86906,0.0,256,0,0.05
87015,0.6167968749999999,109,1,0.05
87036,0.926171875,21,1,0.05
87292,0.0,256,0,0.05
87320,0.9015625,28,1,0.05
87526,0.27578125,206,1,0.05
87631,0.630859375,105,1,0.05
87699,0.7609375,68,1,0.05
87955,0.0,256,0,0.05
88211,0.0,256,0,0.05
88319,0.6203125,108,1,0.05
88575,0.0,256,0,0.05
88666,0.680078125,91,1,0.05
88786,0.578125,120,1,0.05
89042,0.0,256,0,0.05
89219,0.37773437499999996,177,1,0.05
89475,0.0,256,0,0.05
89731,0.0,256,0,0.05
89914,0.35664062499999993,183,1,0.05
90070,0.4515625,156,1,0.05
90326,0.0,256,0,0.05
90582,0.0,256,0,0.05
90677,0.666015625,95,1,0.05
90739,0.78203125,62,1,0.05
90995,0.0,256,0,0.05
91061,0.76796875,66,1,0.05
91317,0.0,256,0,0.05
91363,0.83828125,46,1,0.05
91619,0.0,256,0,0.05
91875,0.0,256,0,0.05
92131,0.0,256,0,0.05
92151,0.9296875,20,1,0.05
92396,0.138671875,245,1,0.05
92652,0.0,256,0,0.05
92908,0.0,256,0,0.05
93164,0.0,256,0,0.05
93420,0.0,256,0,0.05
93676,0.0,256,0,0.05
93932,0.0,256,0,0.05
93948,0.94375,16,1,0.05
94102,0.45859375,154,1,0.05
94302,0.296875,200,1,0.05
94479,0.37773437499999996,177,1,0.05
94735,0.0,256,0,0.05
94981,0.13515624999999998,246,1,0.05
95237,0.0,256,0,0.05
95262,0.912109375,25,1,0.05
95518,0.0,256,0,0.05
95551,0.883984375,33,1,0.05
95627,0.7328125,76,1,0.05
95700,0.743359375,73,1,0.05
95818,0.58515625,118,1,0.05
96074,0.0,256,0,0.05
96330,0.0,256,0,0.05
96586,0.0,256,0,0.05
96842,0.0,256,0,0.05
97098,0.0,256,0,0.05
97354,0.0,256,0,0.05
97610,0.0,256,0,0.05
97859,0.12460937500000002,249,1,0.05
98115,0.0,256,0,0.05
98196,0.715234375,81,1,0.05
98352,0.4515625,156,1,0.05
98608,0.0,256,0,0.05
98864,0.0,256,0,0.05
99120,0.0,256,0,0.05
99376,0.0,256,0,0.05
99632,0.0,256,0,0.05
99888,0.0,256,0,0.05
99984,0.6625,96,1,0.05
